Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
750000,0.11926731,1.0,0.5065421,0.054687496,0.6252559856095884,88.28571428571429,0.6252797192760876,0.010653248187736608,0.0006905536,0.09996187,0.00015102238,0.014522063,0.0047495104
760000,0.1259971,1.0,0.4988618,0.07440374,0.624792086616278,88.3211009174312,0.6399510398917242,0.02108330384682898,0.0010899799,0.09621252,0.0001489621,0.039826963,0.015933167
770000,0.15953438,1.0,0.46527404,0.11285567,0.49100669819861653,101.41,0.47437661319971086,0.04227251370437443,0.002346536,0.09952383,0.00014690826,0.048931874,0.025601376
780000,0.07766476,1.0,0.53353035,0.16685021,0.6458377065724167,85.6086956521739,0.6458260323690331,0.017013807086597967,0.0008430843,0.09953483,0.00014484763,0.016308399,0.004292069
790000,0.06816552,1.0,0.541928,0.13607308,0.6612486085317776,83.98305084745763,0.6612485202692323,0.006742791771904518,0.00013391316,0.09511207,0.00014299825,0.008069236,0.0052918396
800000,0.055162672,1.0,0.546209,0.06775249,0.6629435247583788,83.51694915254237,0.662966041241662,0.005126666987977795,0.0002766776,0.09974219,0.00014114524,0.009009196,0.0059297765
810000,0.0722181,1.0,0.54849297,0.06409188,0.6612034208709532,83.83898305084746,0.6612711442729174,0.005669273554457952,0.00022885067,0.095581576,0.0001390867,0.008870386,0.0034026266
820000,0.0700968,1.0,0.54847056,0.063156374,0.6489686903794512,84.80341880341881,0.6489002409144344,0.008818782157559171,0.0003240924,0.09679459,0.00013702486,0.01324827,0.003297624
830000,0.0847713,1.0,0.5545495,0.051371764,0.6125788140491667,89.23636363636363,0.6125666138800707,0.048576168206901374,0.0007269596,0.096959464,0.00013495427,0.050931435,0.013729009
840000,0.08077901,1.0,0.5329447,0.042920977,0.6424985804797515,86.32173913043478,0.6425332979015682,0.01397631673709206,0.00063370774,0.0969383,0.00013287994,0.016534647,0.0042021694
850000,0.09375703,1.0,0.5320974,0.053671133,0.6270297907342736,87.80357142857143,0.6269821114838123,0.011928677648289263,0.00059800345,0.10332681,0.00013083416,0.022661798,0.0056791203
860000,0.05561306,1.0,0.55191034,0.046689354,0.6606158492534216,83.8135593220339,0.6606383934869604,0.01017539303599841,0.00017101677,0.10022805,0.00012899374,0.01439391,0.0041632773
870000,0.053638827,1.0,0.54546565,0.048988257,0.6459971555159427,85.5603448275862,0.6459855822653606,0.00900921828498871,0.00026174224,0.10411837,0.00012710707,0.0063164793,0.002584406
880000,0.07966511,1.0,0.5241892,0.048887312,0.6445391693638395,85.72173913043478,0.6445043260636537,0.015025810905448769,0.00097085553,0.096090734,0.00012502883,0.02874754,0.008125699
890000,0.08961653,1.0,0.51144016,0.062870756,0.6127207564433349,89.01801801801801,0.614042003144015,0.015098624994877624,0.0009382119,0.1050996,0.00012295265,0.02401336,0.0049754814
900000,0.065190524,1.0,0.53054005,0.10065155,0.6611766677715967,83.61538461538461,0.6599344254558922,0.0076530210924549745,0.00070237054,0.09382623,0.000120883735,0.013573339,0.004553831
910000,0.03720827,1.0,0.54317594,0.13384752,0.6629111411282793,83.21666666666667,0.6629110624392828,0.004401303422249233,0.0001684617,0.09196449,0.00011900532,0.0064037936,0.0020920436
920000,0.04108501,1.0,0.5499787,0.10668692,0.6615085009232922,83.62711864406779,0.6615310094114077,0.004989577444976637,0.00026375096,0.0972192,0.00011712672,0.0048774146,0.0016399376
930000,0.06392238,1.0,0.5361353,0.08473267,0.6603333658649254,83.96610169491525,0.6603445875442634,0.01015659711092821,0.00013077706,0.10300584,0.00011506147,0.012100534,0.0042919684
940000,0.07334261,1.0,0.5428529,0.08679184,0.6427163992489672,86.34210526315789,0.6428683666806472,0.015333702502845737,0.0002596783,0.09432743,0.00011296516,0.029356355,0.00926848
950000,0.2629781,1.0,0.3804095,0.09958184,0.18182164068583032,136.46478873239437,0.18826384055945608,0.15711896059413752,0.0025252542,0.09853443,0.00011087164,0.12914817,0.04740155
960000,0.2818695,1.0,0.2336816,0.09765035,0.12293522791070347,141.59722222222223,0.11532858769658585,0.08275674743918886,0.004017851,0.09626552,0.00010899317,0.057870533,0.019950317
970000,0.09410643,1.0,0.4970578,0.0759389,0.6613051114540737,83.77966101694915,0.6613728373737658,0.010727836024331845,0.0016635942,0.1002813,0.00010712447,0.019916905,0.008936664
980000,0.077777274,1.0,0.54211557,0.0827271,0.649387962154739,84.54310344827586,0.6492614653603784,0.010192870961277392,0.00024529654,0.09508569,0.00010504461,0.009970315,0.0040342845
990000,0.06610705,1.0,0.5530491,0.07675762,0.665544472495094,82.65,0.6655777509013812,0.0055474006939524164,8.319398e-05,0.09842847,0.000102965314,0.0069201225,0.0035243426
1000000,0.057464294,1.0,0.54672325,0.067345895,0.6687300552437005,81.77685950413223,0.6686528778273212,0.004592569684417349,0.0001842442,0.10107849,0.00010089947,0.0075662024,0.00352555
1010000,0.053484537,1.0,0.54532033,0.060977757,0.6412051572985787,84.2905982905983,0.6412393040636666,0.012535743521820977,0.00028735254,0.097210005,9.883172e-05,0.019491224,0.008482758
1020000,0.04292671,1.0,0.5565685,0.070562966,0.6700744125068434,81.43801652892562,0.6701074227813847,0.004406456955350658,4.621624e-05,0.09777783,9.697733e-05,0.006900469,0.0026699577
1030000,0.05616641,1.0,0.5496674,0.0980619,0.657219476516669,82.53333333333333,0.6571861026187737,0.01007343506013664,7.6024866e-05,0.103293166,9.512476e-05,0.013139839,0.0057543637
1040000,0.05116147,1.0,0.56211317,0.12606108,0.6415356420653148,84.22222222222223,0.6415925833404573,0.014724595655297112,0.0009205815,0.10075816,9.306683e-05,0.027735373,0.012961114
1050000,0.02423855,1.0,0.5549533,0.13266599,0.6711311749045233,81.0,0.6710546451513885,0.0018155640296515872,4.1595133e-05,0.09798419,9.101285e-05,0.0022901718,0.00032795905
1060000,0.025448613,1.0,0.55319047,0.17348759,0.6712732517816982,81.04918032786885,0.6712404342948414,0.004086200888822099,8.9506546e-05,0.098591074,8.896068e-05,0.009614749,0.0022188914
1070000,0.025873026,1.0,0.5553716,0.18401477,0.6710000274947188,81.1639344262295,0.6710437135618241,0.005851699316064964,7.692666e-05,0.10064815,8.690904e-05,0.00888651,0.0023231185
1080000,0.026518375,1.0,0.5572149,0.15058668,0.673524613484557,80.69672131147541,0.6735026895022783,0.003394672486331833,2.9386743e-05,0.095583625,8.4860236e-05,0.0045240363,0.002627487
1090000,0.010866117,1.0,0.5595271,0.13749148,0.6740027302043224,80.58536585365853,0.6740026512766272,0.0012130100990842452,1.7813336e-05,0.09836345,8.282032e-05,0.0014612149,0.00032387068
1100000,0.009783987,1.0,0.5581852,0.1257588,0.673109310152406,80.79508196721312,0.6731092314251134,0.0016994602168570502,2.9116878e-05,0.09858828,8.097928e-05,0.0022931623,0.0009946768
1110000,0.011748509,1.0,0.5559479,0.11876298,0.6742195325896023,80.52032520325203,0.6742302959527426,0.001910665350288486,1.1142732e-05,0.10133612,7.914492e-05,0.0056194523,0.0016469754
1120000,0.0034078986,1.0,0.5562233,0.113850795,0.6743442821392759,80.49180327868852,0.6743332743644714,0.00036866586909679026,9.276536e-06,0.101887845,7.7107325e-05,0.0007119773,0.00023668064
1130000,0.021256918,1.0,0.55981535,0.099829584,0.6723880015893794,80.95901639344262,0.6724425735043698,0.005351799073725458,9.008915e-05,0.097456895,7.506652e-05,0.0147027075,0.0025514893
1140000,0.029716646,1.0,0.55481887,0.071205005,0.6715683286063007,81.18032786885246,0.6715573287401043,0.004885278655536717,4.5161538e-05,0.09596871,7.300696e-05,0.011013035,0.0030202793
1150000,0.032051083,1.0,0.55510366,0.07211402,0.6684655859635389,81.94214876033058,0.668454521943715,0.004743164981530656,4.6206602e-05,0.09342761,7.093672e-05,0.0076499926,0.0030520794
1160000,0.028971398,1.0,0.55649436,0.07154334,0.6704600768641007,81.45454545454545,0.6704269844638414,0.00884209363336467,0.00014744913,0.10315903,6.888105e-05,0.01886547,0.0043750205
1170000,0.030838706,1.0,0.5572535,0.06450505,0.6710218852309541,81.15573770491804,0.6710655640383236,0.00322919386271082,2.8678483e-05,0.09614195,6.6823806e-05,0.004798035,0.0020368188
1180000,0.03833228,1.0,0.5524453,0.058805246,0.67180877955264,81.05737704918033,0.671852460650147,0.004024187168755309,2.320373e-05,0.09842895,6.4973836e-05,0.0052286163,0.003584871
1190000,0.03905992,1.0,0.54964423,0.07033818,0.6586835139759761,82.36134453781513,0.6586162555618447,0.01062855898439806,0.0002067438,0.08547946,6.311465e-05,0.02090485,0.0056223003
1200000,0.019811582,1.0,0.5550016,0.075794086,0.6761599128869006,80.29268292682927,0.676129033488612,0.00181853347702042,8.895478e-06,0.09642706,6.107193e-05,0.0020389154,0.00023125403
1210000,0.023200465,1.0,0.5519076,0.07482239,0.6493500157860884,82.875,0.6491120375004136,0.013003291601819933,0.00043594395,0.08924027,5.904209e-05,0.03279171,0.008200634
1220000,0.007884184,1.0,0.5531654,0.08589384,0.676441750163591,80.27642276422765,0.6764525703298367,0.003186185688548911,4.8063288e-05,0.09126152,5.7002802e-05,0.0039608288,0.00063413265
1230000,0.006912281,1.0,0.5604662,0.0834995,0.6774065191441072,80.04065040650407,0.6773956587644128,0.0011227857352260925,1.3603222e-05,0.09952961,5.4966484e-05,0.0019346776,0.0005080607
1240000,0.005511345,1.0,0.56099665,0.07456181,0.6773871110541926,80.04838709677419,0.6774301048248045,0.0005492970341302064,3.744734e-06,0.09294238,5.292769e-05,0.0005880247,3.0419837e-05
1250000,0.004892554,1.0,0.56054455,0.074893236,0.6773739979201094,80.0569105691057,0.6773306218589225,0.0005908287887469055,3.0396782e-06,0.09642458,5.089708e-05,0.0013558866,0.00016428369
1260000,0.0022607157,1.0,0.56098294,0.08625437,0.6775474379566021,80.02439024390245,0.6776666641235352,0.00015473549043176681,1.3587078e-06,0.09823592,4.887209e-05,0.00023067344,3.4502664e-06
1270000,0.010662171,1.0,0.5599826,0.1064788,0.6764959509340607,80.2520325203252,0.6763766858635879,0.013280272722216815,3.071152e-05,0.092589095,4.6840883e-05,0.02372737,0.0032814522
1280000,0.004443517,1.0,0.56066996,0.1054063,0.6773548520981304,80.06451612903226,0.6773548347334708,0.0011022599045968345,2.0071564e-06,0.095861316,4.481433e-05,0.0016094449,0.000622054
1290000,0.0031662495,1.0,0.55932295,0.100195095,0.6775582786649466,80.01626016260163,0.6775582621737224,0.0004158689069270149,2.6819785e-06,0.11292063,4.299099e-05,0.0004586608,1.8617955e-05
1300000,0.015734026,1.0,0.554726,0.09479923,0.6489944602556837,82.96666666666667,0.6629527697960536,0.006927387368826506,0.00010883117,0.09741684,4.1158935e-05,0.015069088,0.0029925653
1310000,0.024603412,1.0,0.5564369,0.092527464,0.6749344543843973,80.52459016393442,0.6612486370274278,0.00906588617029035,0.00033609295,0.09344119,3.911453e-05,0.025847027,0.006549286
1320000,0.020926457,1.0,0.5572349,0.1073783,0.6724535968444753,81.00819672131148,0.6724535705613308,0.0018136249650002564,2.043807e-05,0.096181005,3.7071455e-05,0.0029746853,0.0010686477
1330000,0.016905138,1.0,0.5554458,0.1291289,0.6723661693958107,80.99180327868852,0.6723661461814505,0.0007161969198753722,6.983623e-06,0.09729801,3.5021287e-05,0.00115048,0.00014827623
1340000,0.0041425456,1.0,0.55609953,0.14446284,0.6724208140837364,80.98360655737704,0.6724207909380804,0.00027835029203608847,1.4386342e-06,0.10047188,3.2971533e-05,0.00033928893,8.879266e-06
1350000,0.008090121,1.0,0.5559198,0.16068341,0.6714628589655126,81.21487603305785,0.6714628314183764,0.001155610577769054,1.568942e-05,0.096895024,3.0919215e-05,0.0019162854,0.0005668743
1360000,0.004661958,1.0,0.55670184,0.18214479,0.6723224538546361,81.0,0.6723224295944464,0.0002774546403804275,7.1094523e-06,0.097931385,2.8866492e-05,0.0004071056,1.7418459e-05
1370000,0.0049231886,1.0,0.55652004,0.20186672,0.672060158302183,81.06557377049181,0.6720601330037976,0.0005635107126345545,8.65475e-06,0.09631421,2.7019994e-05,0.0017147718,0.00021748945
1380000,0.002042889,1.0,0.55657536,0.21445647,0.6722896669716498,81.00819672131148,0.6722896431313187,0.00018883053053286858,6.963633e-07,0.09466762,2.5174817e-05,0.0008023845,6.190324e-05
1390000,0.0014317661,1.0,0.55630445,0.22647226,0.6723333830013871,81.0,0.6723333597183228,0.00019788555383441785,4.8813677e-06,0.09718646,2.3124696e-05,0.00020643268,4.2497636e-06
1400000,0.0012654098,1.0,0.5559869,0.24001807,0.6723333830013871,81.0,0.6723333597183228,0.0001735175790629716,5.199519e-07,0.10075335,2.1074695e-05,0.00036238093,2.0581661e-05
1410000,0.005639081,1.0,0.55511904,0.2531991,0.6722240932056772,81.02459016393442,0.6722240692279378,0.0003995508661736509,8.9182795e-06,0.085232124,1.9024248e-05,0.0008473153,3.6810397e-05
1420000,0.0106005585,1.0,0.5558355,0.27336413,0.6723333830013871,81.0,0.6723333597183228,0.00012298608718813993,3.0688745e-06,0.09698029,1.6974098e-05,0.00018167,3.0340157e-06
1430000,0.013040423,1.0,0.5557036,0.3045313,0.6723005961184009,81.00819672131148,0.6723005722780697,0.0008065179323149677,8.170426e-06,0.09883856,1.4924059e-05,0.004503442,0.0008652945
1440000,0.012735296,1.0,0.55537754,0.3273211,0.6723770985425618,80.99180327868852,0.6723770753282016,0.002159226480663895,1.4361523e-06,0.09542534,1.2873979e-05,0.0011040524,0.00013504
1450000,0.014926221,1.0,0.5558258,0.33197477,0.6721148034786714,81.05737704918033,0.6721147797146781,0.0039092675537266,8.632311e-06,0.09826742,1.0823419e-05,0.008471373,0.0017237592
1460000,0.018718624,1.0,0.55541945,0.3233331,0.6722787378936029,81.01639344262296,0.6722787139845676,0.000587814244547607,2.9919008e-06,0.094701074,8.977299e-06,0.001970679,0.00036595072
1470000,0.009768661,1.0,0.5559151,0.30633804,0.6723333830013871,81.0,0.6723333597183228,0.0004646151003830486,2.0317136e-06,0.10043379,7.1322997e-06,0.0012796809,0.0009345271
1480000,0.0028495041,1.0,0.55610234,0.295467,0.6723223631077808,81.00826446280992,0.6723223392628441,0.002457400057262795,3.7190807e-06,0.10130799,5.082098e-06,0.005215714,0.0004166246
1490000,0.002362236,1.0,0.5559999,0.28461352,0.6723224538546361,81.0,0.6723224305715717,0.0003414587252515704,6.35316e-07,0.1012465,3.032101e-06,0.0014082242,0.000102970094
1500000,0.0019746092,1.0,0.5559416,0.2728901,0.6723333830013871,81.0,0.6723333597183228,0.00011554362459182662,5.4495183e-07,0.0967112,9.820993e-07,0.00015840968,3.2813386e-06
